APT_ICAO,date,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,DLY_APT_ARR_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,DLY_APT_ARR_W_1,DLY_APT_ARR_D_1,type,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality,scheduled_service,year,month,month_name,day_of_week,is_weekend,quarter,season,delay_per_arr,pct_arr_delayed,pct_arr_delayed_15,weather_delay_min,weather_share,delay_level,is_outlier,month_start
EKCH,2024-04-30,Copenhagen - Kastrup,Denmark,348,350,698,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,4,Apr,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-04-01
EIDW,2024-04-30,Dublin,Ireland,350,349,699,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,4,Apr,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-04-01
LPPT,2024-04-30,Lisbon,Portugal,315,313,628,1381,98,33,343,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,4,Apr,Tuesday,False,2,Spring,4.412140575079873,0.31309904153354634,0.10543130990415335,343,0.24837074583635046,Medium,False,2024-04-01
LOWW,2024-05-01,Vienna,Austria,366,363,729,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-01,Brussels,Belgium,263,274,537,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-01,Copenhagen - Kastrup,Denmark,336,334,670,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-01,Dublin,Ireland,352,345,697,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-01,Lisbon,Portugal,318,315,633,2505,119,68,2410,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Wednesday,False,2,Spring,7.9523809523809526,0.37777777777777777,0.21587301587301588,2410,0.9620758483033932,High,False,2024-05-01
LOWW,2024-05-02,Vienna,Austria,358,362,720,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-02,Brussels,Belgium,281,277,558,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-02,Copenhagen - Kastrup,Denmark,357,362,719,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-02,Dublin,Ireland,376,378,754,584,46,14,584,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Thursday,False,2,Spring,1.5449735449735449,0.12169312169312169,0.037037037037037035,584,1.0,Medium,False,2024-05-01
LPPT,2024-05-02,Lisbon,Portugal,324,321,645,826,67,18,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Thursday,False,2,Spring,2.573208722741433,0.2087227414330218,0.056074766355140186,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-03,Vienna,Austria,390,393,783,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-03,Brussels,Belgium,279,271,550,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-03,Copenhagen - Kastrup,Denmark,382,384,766,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-03,Dublin,Ireland,373,379,752,281,25,7,281,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Friday,False,2,Spring,0.741424802110818,0.06596306068601583,0.018469656992084433,281,1.0,Low,False,2024-05-01
LPPT,2024-05-03,Lisbon,Portugal,330,329,659,588,49,12,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Friday,False,2,Spring,1.7872340425531914,0.14893617021276595,0.0364741641337386,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-04,Vienna,Austria,342,339,681,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-04,Brussels,Belgium,240,246,486,6,2,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Saturday,True,2,Spring,0.024390243902439025,0.008130081300813009,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-04,Copenhagen - Kastrup,Denmark,278,287,565,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-04,Dublin,Ireland,354,354,708,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-04,Lisbon,Portugal,339,338,677,711,56,19,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Saturday,True,2,Spring,2.103550295857988,0.16568047337278108,0.05621301775147929,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-05,Vienna,Austria,353,362,715,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-05,Brussels,Belgium,278,264,542,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-05,Copenhagen - Kastrup,Denmark,362,355,717,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-05,Dublin,Ireland,365,368,733,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-05,Lisbon,Portugal,332,330,662,1741,78,39,1562,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Sunday,True,2,Spring,5.275757575757575,0.23636363636363636,0.11818181818181818,1562,0.897185525560023,High,False,2024-05-01
LOWW,2024-05-06,Vienna,Austria,370,363,733,1414,59,37,1414,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Monday,False,2,Spring,3.8953168044077136,0.162534435261708,0.10192837465564739,1414,1.0,Medium,False,2024-05-01
EBBR,2024-05-06,Brussels,Belgium,274,290,564,85,13,1,85,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Monday,False,2,Spring,0.29310344827586204,0.04482758620689655,0.0034482758620689655,85,1.0,Low,False,2024-05-01
EKCH,2024-05-06,Copenhagen - Kastrup,Denmark,387,380,767,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Monday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-06,Dublin,Ireland,357,352,709,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Monday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-06,Lisbon,Portugal,316,331,647,610,58,14,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Monday,False,2,Spring,1.8429003021148036,0.17522658610271905,0.04229607250755287,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-07,Vienna,Austria,360,366,726,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-07,Brussels,Belgium,273,274,547,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-07,Copenhagen - Kastrup,Denmark,360,361,721,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-07,Dublin,Ireland,359,358,717,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-07,Lisbon,Portugal,319,322,641,845,88,9,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Tuesday,False,2,Spring,2.624223602484472,0.2732919254658385,0.027950310559006212,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-08,Vienna,Austria,381,382,763,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-08,Brussels,Belgium,289,288,577,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-08,Copenhagen - Kastrup,Denmark,372,375,747,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-08,Dublin,Ireland,361,359,720,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-08,Lisbon,Portugal,322,315,637,898,61,24,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Wednesday,False,2,Spring,2.850793650793651,0.19365079365079366,0.0761904761904762,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-09,Vienna,Austria,369,364,733,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-09,Brussels,Belgium,283,277,560,317,19,8,317,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Thursday,False,2,Spring,1.144404332129964,0.06859205776173286,0.02888086642599278,317,1.0,Medium,False,2024-05-01
EKCH,2024-05-09,Copenhagen - Kastrup,Denmark,329,331,660,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-09,Dublin,Ireland,383,399,782,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-09,Lisbon,Portugal,329,329,658,564,41,12,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Thursday,False,2,Spring,1.7142857142857142,0.12462006079027356,0.0364741641337386,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-10,Vienna,Austria,369,370,739,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-10,Brussels,Belgium,281,277,558,61,9,0,61,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Friday,False,2,Spring,0.22021660649819494,0.032490974729241874,0.0,61,1.0,Low,False,2024-05-01
EKCH,2024-05-10,Copenhagen - Kastrup,Denmark,335,333,668,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-10,Dublin,Ireland,370,374,744,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-10,Lisbon,Portugal,338,328,666,671,52,15,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Friday,False,2,Spring,2.0457317073170733,0.15853658536585366,0.04573170731707317,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-11,Vienna,Austria,331,332,663,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-11,Brussels,Belgium,239,252,491,29,5,0,29,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Saturday,True,2,Spring,0.11507936507936507,0.01984126984126984,0.0,29,1.0,Low,False,2024-05-01
EKCH,2024-05-11,Copenhagen - Kastrup,Denmark,280,286,566,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-11,Dublin,Ireland,359,345,704,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-11,Lisbon,Portugal,337,336,673,252,21,4,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Saturday,True,2,Spring,0.75,0.0625,0.011904761904761904,0,0.0,Low,False,2024-05-01
LOWW,2024-05-12,Vienna,Austria,363,367,730,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-12,Brussels,Belgium,280,272,552,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-12,Copenhagen - Kastrup,Denmark,370,369,739,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-12,Dublin,Ireland,379,370,749,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-12,Lisbon,Portugal,333,335,668,930,82,21,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Sunday,True,2,Spring,2.7761194029850746,0.24477611940298508,0.0626865671641791,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-13,Vienna,Austria,378,379,757,708,41,22,708,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Monday,False,2,Spring,1.8680738786279683,0.10817941952506596,0.05804749340369393,708,1.0,Medium,False,2024-05-01
EBBR,2024-05-13,Brussels,Belgium,288,295,583,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Monday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-13,Copenhagen - Kastrup,Denmark,402,390,792,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Monday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-13,Dublin,Ireland,356,339,695,1997,121,43,1997,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Monday,False,2,Spring,5.890855457227139,0.35693215339233036,0.12684365781710916,1997,1.0,High,False,2024-05-01
LPPT,2024-05-13,Lisbon,Portugal,316,329,645,1496,108,28,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Monday,False,2,Spring,4.547112462006079,0.3282674772036474,0.0851063829787234,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-14,Vienna,Austria,371,366,737,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-14,Brussels,Belgium,277,283,560,80,6,3,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Tuesday,False,2,Spring,0.2826855123674912,0.02120141342756184,0.01060070671378092,0,0.0,Low,False,2024-05-01
EKCH,2024-05-14,Copenhagen - Kastrup,Denmark,364,371,735,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Tuesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-14,Dublin,Ireland,362,388,750,130,11,4,130,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Tuesday,False,2,Spring,0.33505154639175255,0.028350515463917526,0.010309278350515464,130,1.0,Low,False,2024-05-01
LPPT,2024-05-14,Lisbon,Portugal,307,311,618,776,59,22,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Tuesday,False,2,Spring,2.495176848874598,0.18971061093247588,0.0707395498392283,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-15,Vienna,Austria,381,378,759,1025,39,29,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Wednesday,False,2,Spring,2.7116402116402116,0.10317460317460317,0.07671957671957672,0,0.0,Medium,False,2024-05-01
EBBR,2024-05-15,Brussels,Belgium,290,288,578,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-15,Copenhagen - Kastrup,Denmark,384,382,766,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-15,Dublin,Ireland,364,353,717,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Wednesday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-15,Lisbon,Portugal,327,321,648,518,51,12,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Wednesday,False,2,Spring,1.6137071651090342,0.1588785046728972,0.037383177570093455,0,0.0,Medium,False,2024-05-01
LOWW,2024-05-16,Vienna,Austria,370,381,751,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-16,Brussels,Belgium,306,298,604,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Thursday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-16,Copenhagen - Kastrup,Denmark,372,377,749,544,44,13,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Thursday,False,2,Spring,1.442970822281167,0.11671087533156499,0.034482758620689655,0,0.0,Medium,False,2024-05-01
EIDW,2024-05-16,Dublin,Ireland,377,392,769,698,35,19,698,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Thursday,False,2,Spring,1.780612244897959,0.08928571428571429,0.04846938775510204,698,1.0,Medium,False,2024-05-01
LPPT,2024-05-16,Lisbon,Portugal,328,320,648,2310,160,54,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Thursday,False,2,Spring,7.21875,0.5,0.16875,0,0.0,High,False,2024-05-01
LOWW,2024-05-17,Vienna,Austria,408,392,800,792,49,22,792,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Friday,False,2,Spring,2.020408163265306,0.125,0.05612244897959184,792,1.0,Medium,False,2024-05-01
EBBR,2024-05-17,Brussels,Belgium,294,290,584,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-17,Copenhagen - Kastrup,Denmark,396,391,787,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-17,Dublin,Ireland,378,373,751,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Friday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-17,Lisbon,Portugal,325,318,643,2320,140,57,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Friday,False,2,Spring,7.29559748427673,0.44025157232704404,0.1792452830188679,0,0.0,High,False,2024-05-01
LOWW,2024-05-18,Vienna,Austria,339,355,694,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EBBR,2024-05-18,Brussels,Belgium,243,246,489,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-18,Copenhagen - Kastrup,Denmark,286,292,578,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-18,Dublin,Ireland,357,352,709,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Saturday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-18,Lisbon,Portugal,321,327,648,2854,162,86,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Saturday,True,2,Spring,8.72782874617737,0.4954128440366973,0.26299694189602446,0,0.0,High,False,2024-05-01
LOWW,2024-05-19,Vienna,Austria,358,346,704,272,15,4,272,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Sunday,True,2,Spring,0.7861271676300579,0.04335260115606936,0.011560693641618497,272,1.0,Low,False,2024-05-01
EBBR,2024-05-19,Brussels,Belgium,269,259,528,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-19,Copenhagen - Kastrup,Denmark,344,346,690,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-19,Dublin,Ireland,366,371,737,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Sunday,True,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
LPPT,2024-05-19,Lisbon,Portugal,326,321,647,2480,155,66,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Sunday,True,2,Spring,7.725856697819315,0.48286604361370716,0.205607476635514,0,0.0,High,False,2024-05-01
LOWW,2024-05-20,Vienna,Austria,371,387,758,879,42,24,879,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2024,5,May,Monday,False,2,Spring,2.2713178294573644,0.10852713178294573,0.06201550387596899,879,1.0,Medium,False,2024-05-01
EBBR,2024-05-20,Brussels,Belgium,271,288,559,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2024,5,May,Monday,False,2,Spring,0.0,0.0,0.0,0,0.0,Low,False,2024-05-01
EKCH,2024-05-20,Copenhagen - Kastrup,Denmark,378,366,744,134,17,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2024,5,May,Monday,False,2,Spring,0.366120218579235,0.04644808743169399,0.0,0,0.0,Low,False,2024-05-01
EIDW,2024-05-20,Dublin,Ireland,365,357,722,1719,60,44,1719,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2024,5,May,Monday,False,2,Spring,4.815126050420168,0.16806722689075632,0.12324929971988796,1719,1.0,Medium,False,2024-05-01
LPPT,2024-05-20,Lisbon,Portugal,316,337,653,2522,174,67,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2024,5,May,Monday,False,2,Spring,7.483679525222552,0.516320474777448,0.19881305637982197,0,0.0,High,False,2024-05-01
